ID,AGE,GENDER,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
728580,26-39,male,10-19y,none,poverty,0.417996894,before 2015,0,0,10238,16000.0,sedan,0,0,0,1
728593,26-39,Female,10-19y,none,poverty,0.491757851,before 2015,0,1,10238,14000.0,sedan,1,1,0,0
728786,65+,male,30y+,university,upper class,0.549135717,before 2015,0,1,10238,12000.0,sedan,4,0,2,0
728983,26-39,male,0-9y,university,upper class,0.581202645,after 2015,1,1,10238,13000.0,sedan,0,0,0,1
729005,26-39,male,10-19y,high school,poverty,0.30824592,before 2015,0,1,10238,13000.0,sedan,1,0,2,1
729096,26-39,female,10-19y,high school,middle class,0.573552883,after 2015,1,0,32765,11000.0,sedan,0,0,0,0
729172,16-25,male,0-9y,high school,poverty,,before 2015,0,1,10238,12000.0,sedan,0,0,0,1
729287,16-25,female,0-9y,high school,poverty,0.116263801,before 2015,0,1,10238,13000.0,sedan,0,0,0,0
729416,40-64,female,10-19y,high school,working class,0.506608218,before 2015,1,1,10238,,sports car,1,0,0,0
729695,40-64,female,20-29y,high school,upper class,,before 2015,1,1,10238,13000.0,sedan,1,1,0,0
729740,65+,female,0-9y,university,upper class,0.533479109,before 2015,1,1,10238,8000.0,sedan,0,0,0,1
729922,40-64,female,10-19y,high school,upper class,0.700167888,after 2015,1,1,10238,11000.0,sedan,2,0,2,0
730017,26-39,female,10-19y,high school,poverty,0.307021812,before 2015,1,1,10238,9000.0,sedan,1,0,0,0
730142,40-64,male,20-29y,university,upper class,0.555989075,after 2015,0,0,10238,19000.0,sedan,0,0,1,0
730240,26-39,female,10-19y,high school,working class,0.364535661,before 2015,0,0,10238,,sedan,0,0,1,1
730350,65+,male,30y+,high school,upper class,,after 2015,0,1,10238,14000.0,sedan,4,0,5,0
730370,65+,female,20-29y,high school,upper class,0.64974228,before 2015,0,1,10238,9000.0,sedan,3,0,1,0
730415,26-39,female,0-9y,university,middle class,0.476185821,before 2015,0,1,10238,12000.0,sports car,0,0,0,0
730488,40-64,female,20-29y,none,middle class,0.491795039,after 2015,1,1,32765,8000.0,sedan,5,0,0,0
730682,26-39,male,10-19y,none,working class,0.534639197,before 2015,1,1,10238,12000.0,sedan,1,0,3,1
730888,40-64,male,20-29y,high school,upper class,0.61511709,before 2015,0,1,32765,9000.0,sedan,4,0,1,0
731162,26-39,male,10-19y,university,middle class,0.298306218,after 2015,0,1,10238,11000.0,sedan,1,0,0,0
731204,16-25,female,0-9y,high school,working class,0.521221563,after 2015,0,0,32765,13000.0,sedan,0,0,0,0
731314,65+,female,20-29y,university,upper class,0.611905504,before 2015,1,1,10238,13000.0,sedan,1,0,3,0
731473,16-25,female,0-9y,none,poverty,,after 2015,1,1,10238,13000.0,sedan,0,0,0,0
731595,65+,male,10-19y,university,upper class,0.674294238,after 2015,1,1,32765,6000.0,sedan,2,0,2,0
731664,26-39,male,10-19y,none,working class,0.388365888,before 2015,0,0,32765,12000.0,sedan,2,0,1,1
731733,40-64,female,20-29y,none,poverty,0.317084816,before 2015,0,1,10238,10000.0,sedan,1,0,1,0
731941,26-39,female,0-9y,none,poverty,0.304478223,after 2015,0,1,10238,13000.0,sedan,0,0,0,1
731992,65+,female,30y+,high school,upper class,0.62521725,after 2015,1,1,32765,9000.0,sedan,6,1,1,0
732109,26-39,male,10-19y,none,poverty,0.371348645,before 2015,0,1,10238,13000.0,sedan,2,0,0,1
732204,65+,male,10-19y,university,upper class,0.759414518,before 2015,1,1,10238,,sedan,0,1,3,0
732295,40-64,female,20-29y,university,upper class,0.686202786,before 2015,0,0,10238,14000.0,sedan,0,0,3,0
732301,16-25,female,0-9y,none,poverty,0.325771738,before 2015,0,0,32765,10000.0,sedan,0,0,0,1
732332,40-64,male,20-29y,university,upper class,,before 2015,0,1,32765,11000.0,sedan,6,2,0,0
732342,65+,female,30y+,high school,upper class,0.574314853,before 2015,0,1,10238,9000.0,sedan,2,0,1,0
732352,65+,Male,30y+,high school,middle class,0.47522027,after 2015,0,1,10238,14000.0,sedan,4,1,1,0
732405,40-64,female,20-29y,high school,middle class,,before 2015,1,1,10238,11000.0,sedan,2,1,1,0
732437,16-25,male,0-9y,none,poverty,0.318441997,before 2015,0,1,32765,10000.0,sedan,0,0,0,1
732445,65+,male,10-19y,university,upper class,0.552696171,before 2015,0,1,10238,9000.0,sedan,2,0,4,0
732607,65+,female,0-9y,high school,upper class,0.566490403,before 2015,1,1,10238,11000.0,sports car,0,0,0,1
732633,65+,female,30y+,university,upper class,0.706325264,after 2015,1,1,10238,7000.0,sedan,1,0,1,0
732666,65+,male,30y+,high school,upper class,0.722465271,after 2015,1,1,32765,9000.0,sedan,6,0,2,0
732843,40-64,male,20-29y,university,middle class,,before 2015,0,0,10238,15000.0,sedan,2,0,5,0
732956,26-39,female,10-19y,high school,middle class,0.552740867,before 2015,0,0,10238,16000.0,sedan,0,0,3,1
733039,16-25,male,0-9y,high school,working class,,before 2015,1,1,10238,9000.0,sedan,0,0,0,1
733325,16-25,female,0-9y,university,middle class,,after 2015,1,1,10238,10000.0,sedan,0,0,0,0
733410,16-25,female,0-9y,none,poverty,0.398969397,before 2015,0,0,10238,16000.0,sedan,0,0,0,1
733428,26-39,male,10-19y,none,poverty,0.289282482,after 2015,0,1,10238,13000.0,sedan,1,0,2,0
733509,40-64,female,20-29y,high school,poverty,0.474396412,before 2015,1,0,10238,13000.0,sedan,5,2,6,0
733548,40-64,female,20-29y,high school,middle class,0.449793366,before 2015,1,1,10238,12000.0,sedan,2,0,4,0
733619,26-39,male,10-19y,university,upper class,0.570866982,after 2015,0,0,10238,14000.0,sedan,0,1,0,0
733736,26-39,male,10-19y,none,upper class,0.538646376,after 2015,1,0,10238,12000.0,sedan,1,0,2,0
733794,26-39,Male,10-19y,none,middle class,,before 2015,1,1,92101,,sedan,2,0,1,1
733833,16-25,male,0-9y,university,middle class,0.597934786,before 2015,1,1,92101,13000.0,sedan,0,0,0,1
734032,65+,male,30y+,high school,upper class,,after 2015,1,1,10238,10000.0,sedan,5,0,6,0
734041,40-64,MALE,10-19y,university,upper class,0.728198811,before 2015,1,1,10238,7000.0,sedan,1,0,2,0
734069,40-64,male,10-19y,none,working class,0.35917556,before 2015,0,1,10238,11000.0,sedan,0,0,1,0
734171,16-25,female,0-9y,none,poverty,0.305439292,before 2015,0,0,32765,11000.0,sedan,0,0,0,1
734217,65+,male,30y+,university,upper class,0.586439093,before 2015,1,1,10238,9000.0,sedan,3,2,5,0
734398,40-64,male,20-29y,high school,middle class,0.384423097,before 2015,1,1,92101,11000.0,sedan,5,0,5,0
734633,16-25,female,0-9y,none,poverty,0.354373063,before 2015,1,0,32765,9000.0,sedan,0,0,0,1
734708,40-64,female,0-9y,university,upper class,0.675741299,before 2015,1,1,10238,10000.0,sedan,0,0,0,0
734738,16-25,female,0-9y,none,poverty,0.499949911,before 2015,1,0,10238,13000.0,sedan,0,0,0,1
734835,26-39,male,0-9y,none,working class,0.461689717,before 2015,1,1,10238,10000.0,sedan,0,0,0,1
734863,65+,female,30y+,high school,upper class,0.613891076,after 2015,1,1,10238,,sedan,2,0,0,0
734874,40-64,male,20-29y,high school,middle class,0.414390349,after 2015,0,1,32765,9000.0,sedan,7,2,3,0
735160,65+,male,0-9y,university,upper class,0.648295443,after 2015,1,1,10238,12000.0,sedan,0,0,0,0
735199,26-39,female,10-19y,university,poverty,0.25954266,before 2015,0,1,10238,12000.0,sedan,0,0,0,0
735228,16-25,female,0-9y,none,poverty,,before 2015,0,1,10238,14000.0,sedan,0,0,0,1
735333,40-64,MALE,20-29y,high school,working class,0.294882495,before 2015,0,0,32765,10000.0,sedan,4,1,4,1
735501,16-25,male,0-9y,university,working class,,after 2015,0,1,10238,13000.0,sedan,0,0,0,0
735599,40-64,female,20-29y,high school,middle class,0.60950071,after 2015,1,0,10238,,sedan,1,3,1,0
735613,40-64,Female,0-9y,none,middle class,0.550255062,before 2015,1,1,21217,12000.0,sedan,0,0,0,1
735691,26-39,male,10-19y,high school,poverty,0.350525415,before 2015,0,0,10238,16000.0,sedan,0,1,1,1
735929,16-25,male,0-9y,high school,poverty,0.344818056,before 2015,0,1,10238,10000.0,sedan,0,0,0,1
735970,40-64,male,20-29y,university,working class,0.484922679,before 2015,0,1,10238,13000.0,sedan,4,2,5,0
736300,16-25,female,0-9y,high school,working class,0.531107549,before 2015,0,1,10238,10000.0,sedan,0,0,0,1
736323,26-39,female,0-9y,none,poverty,0.336185325,before 2015,1,1,10238,9000.0,sedan,0,0,0,1
736366,65+,female,30y+,university,upper class,0.566676917,before 2015,1,1,10238,9000.0,sedan,5,1,1,0
736442,40-64,male,20-29y,none,upper class,0.612929323,before 2015,0,1,10238,11000.0,sedan,0,1,1,0
736595,26-39,male,10-19y,high school,middle class,0.630006597,before 2015,0,0,10238,13000.0,sedan,0,0,0,0
736693,65+,female,30y+,university,upper class,0.604141671,before 2015,1,1,10238,9000.0,sedan,3,1,2,0
736705,40-64,female,20-29y,high school,upper class,0.598366577,after 2015,0,0,10238,15000.0,sedan,3,0,0,0
736711,65+,male,10-19y,high school,upper class,0.513177136,before 2015,0,1,10238,12000.0,sedan,1,1,1,0
736754,16-25,male,0-9y,none,working class,0.326087878,after 2015,0,0,10238,17000.0,sedan,0,0,0,1
736894,16-25,female,0-9y,none,poverty,0.485936066,before 2015,0,1,10238,11000.0,sedan,0,0,0,1
736939,16-25,female,0-9y,high school,working class,0.45477146,before 2015,1,0,10238,14000.0,sedan,0,0,0,1
737043,65+,female,30y+,university,upper class,0.663324417,before 2015,0,0,10238,,sedan,3,0,5,0
737101,26-39,female,10-19y,none,poverty,0.403742119,before 2015,1,1,10238,13000.0,sedan,0,0,0,0
737176,65+,Male,10-19y,high school,middle class,0.40938663,after 2015,1,1,10238,13000.0,sedan,2,0,0,0
737180,65+,male,30y+,university,upper class,0.598755525,before 2015,1,1,10238,12000.0,sedan,4,1,8,0
737210,16-25,female,0-9y,university,middle class,0.590372332,before 2015,1,1,32765,6000.0,sedan,0,0,0,0
737363,40-64,male,20-29y,none,working class,0.530318692,before 2015,0,1,32765,8000.0,sedan,9,0,1,1
737710,65+,female,30y+,university,upper class,0.521188253,before 2015,1,0,32765,11000.0,sedan,5,0,0,0
737792,26-39,female,10-19y,high school,poverty,0.388860873,before 2015,1,1,10238,10000.0,sedan,0,0,0,0
737825,40-64,male,10-19y,university,upper class,0.551106465,before 2015,1,1,10238,9000.0,sedan,1,0,3,0
737832,65+,female,20-29y,none,upper class,0.521765121,before 2015,1,1,10238,12000.0,sedan,2,1,4,0
737951,26-39,female,10-19y,university,working class,0.517732144,before 2015,0,0,10238,,sedan,1,0,2,0
738117,26-39,female,10-19y,high school,middle class,0.52060881,before 2015,0,0,32765,14000.0,sedan,1,1,1,0
738155,26-39,male,10-19y,high school,working class,0.29761163,before 2015,0,0,10238,12000.0,sedan,2,0,4,0
738180,16-25,FEMALE,0-9y,high school,middle class,0.741877854,before 2015,0,0,32765,11000.0,sedan,0,0,0,0
738452,16-25,female,0-9y,high school,poverty,0.248792545,after 2015,1,0,10238,16000.0,sedan,0,0,0,1
738554,16-25,female,0-9y,none,poverty,0.228457522,before 2015,0,0,10238,14000.0,sedan,0,0,0,0
738651,26-39,male,10-19y,university,middle class,0.395607482,after 2015,0,0,10238,15000.0,sedan,0,0,1,0
738707,16-25,male,0-9y,high school,poverty,0.160784614,before 2015,0,0,32765,9000.0,sedan,0,0,0,1
738729,16-25,female,0-9y,none,working class,0.510733137,before 2015,1,1,10238,7000.0,sedan,0,0,0,1
738808,26-39,female,10-19y,none,working class,0.463026603,before 2015,1,1,10238,9000.0,sedan,4,0,0,0
739141,26-39,male,10-19y,high school,middle class,0.428128303,before 2015,1,1,10238,13000.0,sedan,0,1,3,0
739171,40-64,female,20-29y,high school,upper class,0.510904561,before 2015,1,1,10238,10000.0,sedan,1,0,3,0
739273,65+,male,30y+,high school,upper class,,after 2015,0,1,10238,16000.0,sedan,0,1,2,0
739281,16-25,male,0-9y,high school,upper class,0.576457901,after 2015,0,0,10238,15000.0,sedan,0,0,0,0
739524,26-39,female,0-9y,university,upper class,0.650028822,before 2015,0,0,32765,11000.0,sedan,0,0,0,1
739655,65+,male,30y+,high school,upper class,0.687789317,after 2015,1,1,10238,11000.0,sedan,4,1,4,0
739670,16-25,female,0-9y,high school,middle class,0.440936318,before 2015,1,1,10238,10000.0,sedan,0,0,0,1
739850,40-64,female,20-29y,none,working class,0.200453393,before 2015,1,1,92101,13000.0,sedan,1,0,3,0
739932,16-25,female,0-9y,high school,poverty,0.428983203,before 2015,1,1,32765,12000.0,sedan,0,0,0,1
739999,40-64,female,10-19y,university,middle class,0.563859979,before 2015,1,1,10238,13000.0,sedan,0,0,1,0
740024,26-39,male,0-9y,high school,working class,0.331688911,before 2015,0,0,10238,16000.0,sedan,0,0,0,1
740034,26-39,female,0-9y,none,working class,0.455110832,before 2015,0,0,32765,,sedan,0,0,0,1
740074,16-25,female,0-9y,none,working class,0.475681829,before 2015,0,0,10238,10000.0,sedan,0,0,0,0
740156,16-25,female,0-9y,high school,working class,0.463909332,after 2015,0,0,32765,,sedan,0,0,0,0
740173,26-39,male,0-9y,high school,poverty,0.174759245,before 2015,0,0,10238,14000.0,sedan,0,0,0,1
740411,65+,male,10-19y,university,upper class,,after 2015,1,1,10238,13000.0,sedan,2,1,1,0
740462,26-39,male,0-9y,high school,middle class,0.593213001,before 2015,1,1,32765,9000.0,sedan,0,0,0,1
740498,16-25,male,0-9y,high school,poverty,0.215727826,before 2015,0,0,32765,10000.0,sedan,0,0,0,1
740592,26-39,male,10-19y,high school,middle class,0.444114048,before 2015,0,1,10238,10000.0,sports car,2,0,0,0
740753,40-64,male,0-9y,university,upper class,0.542789283,after 2015,1,1,32765,12000.0,sedan,0,0,0,0
740845,16-25,female,0-9y,high school,poverty,0.325744163,before 2015,0,0,32765,11000.0,sedan,0,0,0,0
741006,26-39,female,10-19y,high school,upper class,0.612059883,after 2015,1,1,10238,15000.0,sedan,0,0,0,0
741036,40-64,female,20-29y,university,upper class,0.669831859,before 2015,1,0,32765,10000.0,sedan,5,0,0,0
741059,16-25,male,0-9y,high school,middle class,0.350662668,before 2015,0,0,10238,11000.0,sedan,0,0,0,1
741144,26-39,male,10-19y,none,poverty,,before 2015,0,1,10238,16000.0,sedan,3,0,1,0
741247,26-39,female,10-19y,high school,middle class,0.616592478,before 2015,1,1,32765,10000.0,sedan,1,1,1,0
741377,40-64,male,20-29y,university,upper class,0.615001664,after 2015,1,1,10238,7000.0,sedan,4,1,2,0
741452,16-25,female,0-9y,high school,poverty,0.45759705,before 2015,0,0,10238,15000.0,sedan,0,0,0,0
741579,40-64,male,0-9y,high school,middle class,,before 2015,0,1,10238,9000.0,sedan,0,0,0,1
741619,26-39,female,10-19y,university,upper class,0.53036683,after 2015,1,1,92101,14000.0,sedan,0,0,0,0
741717,26-39,female,0-9y,high school,working class,0.55527083,before 2015,1,1,92101,10000.0,sedan,0,0,0,0
741721,16-25,female,0-9y,none,working class,0.328418073,after 2015,0,1,10238,12000.0,sedan,0,0,0,0
741837,26-39,male,10-19y,high school,upper class,0.488311033,after 2015,1,0,10238,,sedan,0,0,1,0
741897,16-25,male,0-9y,university,working class,0.323531728,before 2015,0,0,32765,13000.0,sedan,0,0,0,1
742122,40-64,male,10-19y,university,upper class,0.522499419,after 2015,0,0,32765,16000.0,sedan,0,0,0,1
742144,40-64,male,20-29y,university,upper class,0.743968762,after 2015,1,1,10238,11000.0,sedan,3,0,1,0
742164,65+,female,30y+,university,upper class,0.674041429,after 2015,1,1,10238,7000.0,sedan,1,0,2,0
742198,16-25,Female,0-9y,university,working class,0.333422654,before 2015,0,0,10238,,sedan,0,0,0,1
742412,40-64,female,20-29y,high school,middle class,0.445042764,before 2015,0,0,10238,14000.0,sedan,1,1,1,0
742437,40-64,female,10-19y,university,upper class,,after 2015,1,0,10238,15000.0,sedan,2,0,1,0
742475,26-39,female,10-19y,high school,poverty,,before 2015,0,1,10238,15000.0,sedan,0,0,1,0
742574,40-64,female,10-19y,high school,upper class,0.545691476,before 2015,1,1,32765,9000.0,sedan,4,0,0,0
742658,65+,male,30y+,university,upper class,0.497331736,before 2015,1,1,10238,11000.0,sedan,3,0,10,0
742796,16-25,male,0-9y,none,poverty,0.366027899,before 2015,0,0,32765,13000.0,sedan,0,0,0,1
742822,16-25,male,0-9y,high school,working class,0.303958863,before 2015,0,1,32765,8000.0,sedan,0,0,0,1
743166,40-64,male,20-29y,university,upper class,0.644447075,after 2015,1,1,92101,13000.0,sedan,1,0,0,0
743349,40-64,male,20-29y,high school,upper class,0.472550559,before 2015,1,1,10238,13000.0,sedan,4,0,5,0
743389,65+,male,0-9y,high school,upper class,0.559065319,before 2015,1,1,32765,11000.0,sedan,0,0,0,1
743449,65+,male,20-29y,high school,upper class,0.57456012,before 2015,1,1,10238,10000.0,sedan,3,0,2,0
743872,16-25,male,0-9y,high school,poverty,0.417433097,before 2015,0,0,10238,14000.0,sedan,0,0,0,1
743957,40-64,FEMALE,10-19y,high school,middle class,,before 2015,1,0,10238,15000.0,sedan,0,0,0,0
744174,40-64,male,0-9y,high school,working class,0.368544726,before 2015,1,1,10238,9000.0,sedan,0,0,0,1
744204,16-25,male,0-9y,high school,poverty,0.206291728,before 2015,0,1,10238,14000.0,sedan,0,0,0,1
744378,16-25,female,0-9y,high school,poverty,0.477459488,before 2015,0,1,10238,13000.0,sedan,0,0,0,1
744452,26-39,female,10-19y,none,poverty,0.385074217,before 2015,0,1,10238,15000.0,sedan,3,0,0,0
744484,40-64,female,20-29y,none,upper class,0.701490776,before 2015,1,1,92101,9000.0,sedan,2,0,2,0
744557,26-39,female,0-9y,high school,middle class,0.512161153,before 2015,1,1,10238,12000.0,sedan,0,0,0,0
744591,26-39,male,0-9y,high school,working class,0.469428582,before 2015,0,0,10238,17000.0,sedan,0,0,0,1
744904,40-64,male,20-29y,none,working class,0.39390026,before 2015,0,1,32765,9000.0,sedan,9,2,1,0
744915,26-39,male,10-19y,high school,upper class,0.560921767,after 2015,1,0,10238,15000.0,sedan,1,1,1,0
745009,26-39,male,10-19y,high school,middle class,0.39342922,after 2015,1,0,10238,12000.0,sedan,0,0,1,0
745014,16-25,female,0-9y,high school,poverty,0.449398879,before 2015,0,0,10238,17000.0,sedan,0,0,0,1
745207,26-39,female,10-19y,high school,working class,0.39345489,before 2015,0,0,10238,15000.0,sedan,0,0,0,0
745325,65+,female,0-9y,high school,upper class,0.611265257,after 2015,1,1,10238,,sedan,0,0,0,0
745349,16-25,male,0-9y,university,working class,0.543796644,before 2015,0,0,92101,15000.0,sedan,0,0,0,0
745550,40-64,female,20-29y,university,upper class,0.714206181,before 2015,1,1,10238,9000.0,sedan,0,0,0,0
745710,26-39,female,10-19y,high school,middle class,0.38462233,after 2015,0,1,32765,12000.0,sedan,0,0,0,0
745764,16-25,male,0-9y,none,poverty,,before 2015,0,1,10238,15000.0,sedan,0,0,0,1
745958,40-64,female,20-29y,high school,middle class,0.546199461,before 2015,0,0,10238,9000.0,sedan,4,0,4,0
745999,40-64,female,20-29y,high school,middle class,0.546124317,before 2015,1,0,10238,9000.0,sedan,3,0,1,0
746070,26-39,female,10-19y,high school,upper class,0.606053051,before 2015,0,1,32765,10000.0,sedan,1,1,0,0
746148,40-64,female,20-29y,university,upper class,0.682299172,before 2015,1,1,10238,8000.0,sedan,1,0,0,0
746172,16-25,female,0-9y,high school,working class,0.31044395,before 2015,0,1,10238,13000.0,sedan,0,0,0,1
746285,65+,male,30y+,university,upper class,0.557993853,after 2015,1,1,32765,8000.0,sedan,11,2,0,0
746345,26-39,male,0-9y,none,working class,0.359917891,before 2015,0,0,32765,,sedan,0,0,0,1
746388,40-64,female,10-19y,university,upper class,,after 2015,1,1,21217,,sedan,1,1,0,1
746466,40-64,female,20-29y,high school,upper class,,after 2015,1,1,32765,6000.0,sedan,5,3,1,0
746553,65+,female,30y+,high school,upper class,0.517253159,before 2015,1,1,10238,11000.0,sedan,2,0,0,0
746569,40-64,male,20-29y,university,middle class,0.396220274,before 2015,0,1,92101,14000.0,sedan,1,0,3,0
746630,40-64,male,10-19y,university,upper class,0.431595748,before 2015,1,0,10238,10000.0,sedan,1,1,4,0
746666,26-39,female,0-9y,high school,working class,0.544429816,after 2015,1,0,32765,14000.0,sedan,0,0,0,0
746691,26-39,male,10-19y,high school,poverty,0.490636609,before 2015,1,1,32765,10000.0,sedan,2,0,0,0
746953,26-39,female,10-19y,university,upper class,0.645039779,after 2015,1,0,10238,16000.0,sports car,0,0,0,0
747021,40-64,male,0-9y,university,upper class,0.683965962,after 2015,1,1,10238,5000.0,sedan,0,0,0,0
747048,65+,male,30y+,high school,upper class,0.58554865,before 2015,0,1,10238,12000.0,sedan,5,0,3,0
747158,40-64,male,10-19y,high school,poverty,0.244700282,after 2015,0,1,32765,13000.0,sedan,0,0,0,1
747188,26-39,female,0-9y,high school,middle class,0.392129892,before 2015,1,1,32765,6000.0,sedan,0,0,0,1
747274,16-25,female,0-9y,high school,working class,0.424374685,before 2015,0,1,10238,15000.0,sedan,0,0,0,1
747358,40-64,male,10-19y,university,upper class,0.591852382,after 2015,1,0,10238,13000.0,sedan,0,0,2,0
747424,40-64,female,10-19y,university,upper class,0.611486384,before 2015,0,0,10238,19000.0,sedan,1,1,1,1
747580,16-25,female,0-9y,high school,poverty,0.326028899,before 2015,1,0,10238,19000.0,sedan,0,0,0,1
747616,26-39,female,10-19y,high school,working class,0.430181857,before 2015,1,1,10238,13000.0,sedan,0,0,0,0
747650,26-39,male,10-19y,high school,upper class,0.61935291,after 2015,1,1,10238,5000.0,sedan,2,2,3,0
747665,40-64,male,20-29y,high school,upper class,,before 2015,1,1,10238,7000.0,sedan,2,0,1,0
747726,40-64,female,10-19y,university,middle class,,after 2015,0,1,10238,11000.0,sedan,0,0,0,0
747737,16-25,female,0-9y,high school,poverty,0.502375744,before 2015,0,1,10238,10000.0,sports car,0,0,0,0
747965,40-64,male,10-19y,none,middle class,0.551297403,before 2015,0,0,10238,14000.0,sedan,3,0,1,0
748080,26-39,female,10-19y,high school,upper class,0.725938745,before 2015,0,0,32765,14000.0,sedan,1,1,0,0
748101,26-39,female,10-19y,high school,poverty,0.316369439,before 2015,0,0,10238,15000.0,sedan,0,0,1,1
748173,26-39,male,10-19y,none,poverty,0.253944411,before 2015,0,1,10238,15000.0,sedan,1,0,1,1
748256,16-25,male,0-9y,high school,poverty,,before 2015,0,1,32765,,sedan,0,0,0,1
748317,26-39,male,10-19y,high school,poverty,0.309544085,before 2015,0,0,32765,13000.0,sedan,1,0,1,1
748392,40-64,female,20-29y,high school,upper class,,before 2015,1,1,10238,13000.0,sedan,0,1,1,0
748443,40-64,female,20-29y,high school,middle class,0.63738357,after 2015,0,0,32765,13000.0,sedan,2,0,0,0
748515,40-64,female,0-9y,university,upper class,0.646527841,before 2015,1,1,10238,9000.0,sedan,0,0,0,0
748599,16-25,female,0-9y,high school,working class,0.582714821,before 2015,0,0,10238,14000.0,sedan,0,0,0,1
748701,40-64,female,0-9y,university,upper class,0.599367154,before 2015,1,1,10238,9000.0,sedan,0,0,0,1
748793,40-64,male,0-9y,university,upper class,0.518568032,after 2015,0,1,10238,10000.0,sedan,0,0,0,1
749179,26-39,female,10-19y,university,middle class,0.665270096,before 2015,0,1,10238,10000.0,sedan,1,0,0,0
749180,40-64,female,10-19y,university,upper class,0.641343976,before 2015,1,1,10238,10000.0,sedan,1,0,2,0
749220,26-39,female,10-19y,university,upper class,0.590976136,after 2015,0,0,10238,14000.0,sedan,0,0,0,0
749244,40-64,female,0-9y,high school,upper class,,after 2015,1,1,10238,13000.0,sedan,0,0,0,0
749301,26-39,female,10-19y,high school,middle class,0.551338719,after 2015,0,0,10238,13000.0,sedan,0,0,0,0
749543,16-25,female,0-9y,university,working class,0.44915769,before 2015,0,0,10238,15000.0,sports car,0,0,0,0
749577,65+,male,0-9y,university,upper class,0.717526946,after 2015,0,0,10238,15000.0,sports car,0,0,0,1
749593,65+,female,30y+,high school,upper class,,before 2015,0,1,10238,11000.0,sedan,1,0,0,0
749612,65+,male,10-19y,university,upper class,0.584608456,before 2015,1,1,10238,13000.0,sedan,0,1,2,0
749627,40-64,male,20-29y,high school,middle class,0.626457022,before 2015,0,1,32765,11000.0,sedan,4,1,3,0
749784,65+,male,30y+,university,upper class,0.624508326,after 2015,1,1,10238,12000.0,sedan,2,0,0,0
749944,40-64,male,0-9y,university,upper class,0.60821356,before 2015,1,1,92101,9000.0,sedan,0,0,0,1
750015,40-64,female,20-29y,none,middle class,0.407669494,before 2015,0,1,32765,10000.0,sedan,3,0,1,0
750098,40-64,female,20-29y,university,upper class,0.694622339,before 2015,1,1,10238,9000.0,sedan,4,2,1,0
750105,65+,female,10-19y,university,upper class,0.535938222,after 2015,1,1,10238,13000.0,sedan,0,1,2,0
750236,40-64,male,20-29y,university,upper class,0.539155169,before 2015,1,0,32765,8000.0,sedan,5,0,1,0
750304,40-64,female,0-9y,high school,middle class,0.652976525,before 2015,0,1,32765,15000.0,sedan,0,0,0,0
750365,16-25,male,0-9y,none,poverty,0.357757117,before 2015,0,0,10238,16000.0,sedan,0,0,0,1
750372,40-64,female,20-29y,university,upper class,0.823916008,after 2015,0,1,10238,13000.0,sedan,0,0,0,0
750382,16-25,male,0-9y,high school,poverty,0.408631309,before 2015,1,0,10238,,sedan,0,0,0,1
750465,26-39,female,0-9y,none,working class,0.369293079,before 2015,0,1,10238,14000.0,sedan,0,0,0,1
750835,65+,female,0-9y,university,upper class,0.871820574,before 2015,1,1,32765,9000.0,sedan,0,0,0,0
750889,40-64,female,20-29y,high school,middle class,,before 2015,0,1,10238,12000.0,sedan,3,0,0,0
750937,40-64,female,20-29y,university,upper class,0.774458361,before 2015,0,1,10238,,sedan,3,0,0,0
751259,16-25,female,0-9y,high school,poverty,0.309253803,before 2015,0,1,32765,10000.0,sedan,0,0,0,1
751340,16-25,male,0-9y,none,poverty,0.407351969,before 2015,0,0,10238,15000.0,sedan,0,0,0,1
751596,40-64,female,20-29y,university,upper class,0.712194699,after 2015,1,1,10238,12000.0,sports car,0,0,2,0
751811,26-39,female,10-19y,university,upper class,0.502944787,before 2015,0,1,10238,8000.0,sports car,2,0,1,0
751835,40-64,female,20-29y,university,upper class,0.554197199,before 2015,1,0,10238,10000.0,sedan,1,1,3,0
752000,26-39,female,0-9y,high school,poverty,0.292291992,before 2015,1,1,10238,8000.0,sedan,0,0,0,1
752125,65+,male,30y+,university,upper class,0.688515889,after 2015,1,1,10238,12000.0,sedan,7,0,5,0
752140,26-39,male,10-19y,university,upper class,0.53680928,before 2015,0,0,32765,10000.0,sedan,4,1,2,1
752227,40-64,male,20-29y,university,upper class,0.673422034,after 2015,0,0,10238,12000.0,sedan,6,1,1,0
752334,16-25,male,0-9y,university,working class,0.464245058,before 2015,1,0,10238,14000.0,sedan,0,0,0,1
752366,26-39,male,10-19y,high school,middle class,0.427270928,after 2015,1,1,10238,,sedan,1,0,0,0
752409,65+,male,30y+,university,upper class,0.503596153,after 2015,1,1,10238,9000.0,sedan,3,0,9,0
752576,16-25,female,0-9y,none,poverty,0.465223675,before 2015,0,0,10238,16000.0,sedan,0,0,0,0
752655,40-64,male,20-29y,university,upper class,0.507933502,before 2015,1,1,10238,9000.0,sports car,3,0,6,0
752775,40-64,male,0-9y,university,upper class,0.637749997,before 2015,0,1,32765,,sedan,0,0,0,1
